sample_id,image_path,scene_id,utterance_idx,text,label_text,label_id,split,num_faces,face_paths,face_prob_negative,face_prob_neutral,face_prob_positive,face_detected_flag,num_faces_norm,image_prob_negative,image_prob_neutral,image_prob_positive
test-u0000174,C:\Users\hp\Desktop\CNN\EEEM068-Human-Sentiment-Analysis\data\raw\images\test\174.jpg,test-15,174,"Look, what's more likely?",positive,2,train,2,"['C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\test-u0000174__face0.jpg', 'C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\test-u0000174__face1.jpg']",0.31549697499999996,0.42399068,0.26051235,1,0.4,0.3006713,0.36860955,0.33071914
test-u0000175,C:\Users\hp\Desktop\CNN\EEEM068-Human-Sentiment-Analysis\data\raw\images\test\175.jpg,test-15,175,"They sent us samples of SHF, which I've been expecting for weeks,",positive,2,train,2,"['C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\test-u0000175__face0.jpg', 'C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\test-u0000175__face1.jpg']",0.29912305,0.40901059,0.291866315,1,0.4,0.31114453,0.37034085,0.3185146
test-u0000176,C:\Users\hp\Desktop\CNN\EEEM068-Human-Sentiment-Analysis\data\raw\images\test\176.jpg,test-15,176,That's reckless.,neutral,1,train,1,['C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\test-u0000176__face0.jpg'],0.34643063,0.2793346,0.37423474,1,0.2,0.34092343,0.33259237,0.32648414
test-u0000177,C:\Users\hp\Desktop\CNN\EEEM068-Human-Sentiment-Analysis\data\raw\images\test\177.jpg,test-15,177,"No, that.. that's experience.",positive,2,train,2,"['C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\test-u0000177__face0.jpg', 'C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\test-u0000177__face1.jpg']",0.27225128499999995,0.37869618,0.34905253,1,0.4,0.34195876,0.32356358,0.33447766
test-u0000178,C:\Users\hp\Desktop\CNN\EEEM068-Human-Sentiment-Analysis\data\raw\images\test\178.jpg,test-15,178,"I'm sorry, I'm the only one",positive,2,train,1,['C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\test-u0000178__face0.jpg'],0.28535175,0.38817564,0.3264726,1,0.2,0.32103157,0.3413291,0.3376393
test-u0000179,C:\Users\hp\Desktop\CNN\EEEM068-Human-Sentiment-Analysis\data\raw\images\test\179.jpg,test-15,179,"Look, enough of this crap, okay?",neutral,1,train,2,"['C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\test-u0000179__face0.jpg', 'C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\test-u0000179__face1.jpg']",0.31485865,0.38714477999999997,0.297996535,1,0.4,0.31810915,0.36570758,0.3161833
test-u0000180,C:\Users\hp\Desktop\CNN\EEEM068-Human-Sentiment-Analysis\data\raw\images\test\180.jpg,test-15,180,Ebola?,neutral,1,train,3,"['C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\test-u0000180__face0.jpg', 'C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\test-u0000180__face1.jpg', 'C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\test-u0000180__face2.jpg']",0.31353044,0.39943207666666664,0.2870374766666667,1,0.6,0.3115665,0.37162113,0.3168124
test-u0000181,C:\Users\hp\Desktop\CNN\EEEM068-Human-Sentiment-Analysis\data\raw\images\test\181.jpg,test-16,181,I'm gonna need unequivocal proof.,neutral,1,train,3,"['C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\test-u0000181__face0.jpg', 'C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\test-u0000181__face1.jpg', 'C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\test-u0000181__face2.jpg']",0.28414064,0.3975364433333333,0.31832287666666664,1,0.6,0.32956207,0.3448556,0.32558233
test-u0000182,C:\Users\hp\Desktop\CNN\EEEM068-Human-Sentiment-Analysis\data\raw\images\test\182.jpg,test-16,182,I was about to introduce Ebola Zaire to the sample tissue.,negative,0,train,1,['C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\test-u0000182__face0.jpg'],0.28374466,0.4155288,0.30072653,1,0.2,0.3116187,0.356317,0.33206433
test-u0000183,C:\Users\hp\Desktop\CNN\EEEM068-Human-Sentiment-Analysis\data\raw\images\test\183.jpg,test-16,183,I just need to get back in there.,positive,2,train,1,['C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\test-u0000183__face0.jpg'],0.28276113,0.41713303,0.3001058,1,0.2,0.3078198,0.3690874,0.32309276
test-u0000184,C:\Users\hp\Desktop\CNN\EEEM068-Human-Sentiment-Analysis\data\raw\images\test\184.jpg,test-16,184,"All your samples were compromised during sterilization, ma'am.",neutral,1,train,3,"['C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\test-u0000184__face0.jpg', 'C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\test-u0000184__face1.jpg', 'C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\test-u0000184__face2.jpg']",0.29814543666666665,0.3948180266666667,0.3070365566666667,1,0.6,0.33176866,0.34398064,0.3242507
test-u0000185,C:\Users\hp\Desktop\CNN\EEEM068-Human-Sentiment-Analysis\data\raw\images\test\185.jpg,test-16,185,It's protocol.,negative,0,train,1,['C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\test-u0000185__face0.jpg'],0.27688473,0.46582043,0.2572948,1,0.2,0.3086022,0.36063606,0.3307618
test-u0000186,C:\Users\hp\Desktop\CNN\EEEM068-Human-Sentiment-Analysis\data\raw\images\test\186.jpg,test-17,186,The patient is a 14-year-old male...,negative,0,train,1,['C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\test-u0000186__face0.jpg'],0.3923524,0.29360643,0.31404123,1,0.2,0.32406303,0.36950484,0.30643213
test-u0000187,C:\Users\hp\Desktop\CNN\EEEM068-Human-Sentiment-Analysis\data\raw\images\test\187.jpg,test-17,187,"All right, one second. Excuse me.",neutral,1,train,2,"['C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\test-u0000187__face0.jpg', 'C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\test-u0000187__face1.jpg']",0.33929351500000005,0.30568099000000004,0.355025485,1,0.4,0.347086,0.32380953,0.32910448
test-u0000188,C:\Users\hp\Desktop\CNN\EEEM068-Human-Sentiment-Analysis\data\raw\images\test\188.jpg,test-17,188,"Fourth day back, and I'm already scrubbing in",positive,2,train,1,['C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\test-u0000188__face0.jpg'],0.33058766,0.30076,0.36865237,1,0.2,0.3357762,0.34181485,0.3224089
test-u0000189,C:\Users\hp\Desktop\CNN\EEEM068-Human-Sentiment-Analysis\data\raw\images\test\189.jpg,test-17,189,"Well, fantastic!",positive,2,train,1,['C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\test-u0000189__face0.jpg'],0.28513557,0.3573703,0.35749415,1,0.2,0.30969077,0.37074408,0.31956524
test-u0000190,C:\Users\hp\Desktop\CNN\EEEM068-Human-Sentiment-Analysis\data\raw\images\test\190.jpg,test-17,190,Yeah.,neutral,1,train,1,['C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\test-u0000190__face0.jpg'],0.28513557,0.3573703,0.35749415,1,0.2,0.30969077,0.37074408,0.31956524
test-u0000191,C:\Users\hp\Desktop\CNN\EEEM068-Human-Sentiment-Analysis\data\raw\images\test\191.jpg,test-17,191,Can you pick up the kids this afternoon?,positive,2,train,1,['C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\test-u0000191__face0.jpg'],0.24679711,0.3535556,0.3996473,1,0.2,0.31538686,0.36901277,0.31560034
test-u0000192,C:\Users\hp\Desktop\CNN\EEEM068-Human-Sentiment-Analysis\data\raw\images\test\192.jpg,test-17,192,"I would, but I have to entertain all of them.",neutral,1,train,1,['C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\test-u0000192__face0.jpg'],0.41687113,0.28421244,0.2989164,1,0.2,0.33821973,0.31629854,0.34548175
test-u0000193,C:\Users\hp\Desktop\CNN\EEEM068-Human-Sentiment-Analysis\data\raw\images\test\193.jpg,test-18,193,I'm not Christina Aguilera.,neutral,1,train,1,['C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\test-u0000193__face0.jpg'],0.31565982,0.36225364,0.32208657,1,0.2,0.30941248,0.36816287,0.32242465
test-u0000194,C:\Users\hp\Desktop\CNN\EEEM068-Human-Sentiment-Analysis\data\raw\images\test\194.jpg,test-18,194,"I can't afford those places, not the good ones.",neutral,1,train,1,['C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\test-u0000194__face0.jpg'],0.33432946,0.3401056,0.32556492,1,0.2,0.3032894,0.37381414,0.3228965
test-u0000195,C:\Users\hp\Desktop\CNN\EEEM068-Human-Sentiment-Analysis\data\raw\images\test\195.jpg,test-18,195,"Let me make some calls for you, please.",positive,2,train,1,['C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\test-u0000195__face0.jpg'],0.33747417,0.39412254,0.26840338,1,0.2,0.31467873,0.37684977,0.3084715
test-u0000196,C:\Users\hp\Desktop\CNN\EEEM068-Human-Sentiment-Analysis\data\raw\images\test\196.jpg,test-18,196,Boy...,neutral,1,train,1,['C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\test-u0000196__face0.jpg'],0.31707782,0.3552521,0.32767013,1,0.2,0.3116217,0.36228827,0.32609004
test-u0000197,C:\Users\hp\Desktop\CNN\EEEM068-Human-Sentiment-Analysis\data\raw\images\test\197.jpg,test-18,197,You are as persistent as you are annoying.,neutral,1,train,1,['C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\test-u0000197__face0.jpg'],0.308738,0.348443,0.34281898,1,0.2,0.30699614,0.36535773,0.32764623
test-u0000198,C:\Users\hp\Desktop\CNN\EEEM068-Human-Sentiment-Analysis\data\raw\images\test\198.jpg,test-18,198,"You can walk as fast as you want,",neutral,1,train,1,['C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\test-u0000198__face0.jpg'],0.288697,0.42357346,0.2877296,1,0.2,0.31051674,0.36678883,0.3226944
test-u0000199,C:\Users\hp\Desktop\CNN\EEEM068-Human-Sentiment-Analysis\data\raw\images\test\199.jpg,test-18,199,Neither am I.,neutral,1,train,1,['C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\test-u0000199__face0.jpg'],0.38785613,0.31736317,0.29478067,1,0.2,0.2919368,0.37738943,0.33067372
test-u0000200,C:\Users\hp\Desktop\CNN\EEEM068-Human-Sentiment-Analysis\data\raw\images\test\200.jpg,test-18,200,What is wrong with Callie? She still hasn't called me back.,neutral,1,train,2,"['C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\test-u0000200__face0.jpg', 'C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\test-u0000200__face1.jpg']",0.3530457,0.31169925,0.33525506,1,0.4,0.33854625,0.3228683,0.33858547
test-u0000201,C:\Users\hp\Desktop\CNN\EEEM068-Human-Sentiment-Analysis\data\raw\images\test\201.jpg,test-18,201,"Ah, the recovery team texted,",positive,2,train,2,"['C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\test-u0000201__face0.jpg', 'C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\test-u0000201__face1.jpg']",0.370334535,0.308500035,0.321165445,1,0.4,0.33521923,0.31447405,0.35030672
test-u0000202,C:\Users\hp\Desktop\CNN\EEEM068-Human-Sentiment-Analysis\data\raw\images\test\202.jpg,test-18,202,"Hey, Ross?",positive,2,train,1,['C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\test-u0000202__face0.jpg'],0.33313838,0.34145972,0.32540193,1,0.2,0.3328996,0.3285775,0.33852288
test-u0000203,C:\Users\hp\Desktop\CNN\EEEM068-Human-Sentiment-Analysis\data\raw\images\test\203.jpg,test-18,203,Could you run down to the E.R.,positive,2,train,1,['C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\test-u0000203__face0.jpg'],0.3171946,0.32825828,0.3545471,1,0.2,0.3131972,0.34332806,0.34347472
test-u0000204,C:\Users\hp\Desktop\CNN\EEEM068-Human-Sentiment-Analysis\data\raw\images\test\204.jpg,test-18,204,and ask Torres if she can pick up the kids today?,positive,2,train,2,"['C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\test-u0000204__face0.jpg', 'C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\test-u0000204__face1.jpg']",0.26679111499999997,0.399867435,0.33334145000000004,1,0.4,0.30916226,0.36917835,0.32165942
test-u0000205,C:\Users\hp\Desktop\CNN\EEEM068-Human-Sentiment-Analysis\data\raw\images\test\205.jpg,test-19,205,We need to get someone from urology down here now.,positive,2,train,1,['C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\test-u0000205__face0.jpg'],0.29913035,0.41075018,0.29011947,1,0.2,0.3233357,0.3527238,0.32394052
test-u0000206,C:\Users\hp\Desktop\CNN\EEEM068-Human-Sentiment-Analysis\data\raw\images\test\206.jpg,test-19,206,"Don't you think I tried? There's an emergency,",neutral,1,train,1,['C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\test-u0000206__face0.jpg'],0.31672686,0.33432126,0.34895182,1,0.2,0.3133101,0.37672466,0.30996528
test-u0000207,C:\Users\hp\Desktop\CNN\EEEM068-Human-Sentiment-Analysis\data\raw\images\test\207.jpg,test-19,207,"Dr. Wilson, it feels like I might explode.",neutral,1,train,1,['C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\test-u0000207__face0.jpg'],0.29519224,0.3834594,0.3213484,1,0.2,0.27655825,0.38915113,0.33429062
test-u0000208,C:\Users\hp\Desktop\CNN\EEEM068-Human-Sentiment-Analysis\data\raw\images\test\208.jpg,test-19,208,I don't think he's gonna last 20 minutes.,neutral,1,train,2,"['C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\test-u0000208__face0.jpg', 'C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\test-u0000208__face1.jpg']",0.3051087,0.39121989999999995,0.303671405,1,0.4,0.31599897,0.37612978,0.30787125
test-u0000209,C:\Users\hp\Desktop\CNN\EEEM068-Human-Sentiment-Analysis\data\raw\images\test\209.jpg,test-19,209,"Dr. Avery, I'm",neutral,1,train,1,['C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\test-u0000209__face0.jpg'],0.3429642,0.31722927,0.33980653,1,0.2,0.31103772,0.35432348,0.33463883
test-u0000210,C:\Users\hp\Desktop\CNN\EEEM068-Human-Sentiment-Analysis\data\raw\images\test\210.jpg,test-19,210,There is nothing you can say after this morning,neutral,1,train,2,"['C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\test-u0000210__face0.jpg', 'C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\test-u0000210__face1.jpg']",0.26965389500000003,0.37061845,0.359727625,1,0.4,0.28210917,0.37881434,0.33907652
test-u0000211,C:\Users\hp\Desktop\CNN\EEEM068-Human-Sentiment-Analysis\data\raw\images\test\211.jpg,test-19,211,I have a giant penis.,positive,2,train,1,['C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\test-u0000211__face0.jpg'],0.3267352,0.35702604,0.31623885,1,0.2,0.30824783,0.3743489,0.31740326
test-u0000212,C:\Users\hp\Desktop\CNN\EEEM068-Human-Sentiment-Analysis\data\raw\images\test\212.jpg,test-20,212,"Of course, now my mom's convinced that Stephanie",negative,0,train,1,['C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\test-u0000212__face0.jpg'],0.3066985,0.33477682,0.35852462,1,0.2,0.3191409,0.35957485,0.3212843
test-u0000213,C:\Users\hp\Desktop\CNN\EEEM068-Human-Sentiment-Analysis\data\raw\images\test\213.jpg,test-20,213,"Dude, you and your rich boy problems.",neutral,1,train,1,['C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\test-u0000213__face0.jpg'],0.36306724,0.3363026,0.30063018,1,0.2,0.3010215,0.36917764,0.32980084
test-u0000214,C:\Users\hp\Desktop\CNN\EEEM068-Human-Sentiment-Analysis\data\raw\images\test\214.jpg,test-20,214,You know what the worst part is?,neutral,1,train,1,['C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\test-u0000214__face0.jpg'],0.30194694,0.33497477,0.36307833,1,0.2,0.30829805,0.3629291,0.32877293
test-u0000215,C:\Users\hp\Desktop\CNN\EEEM068-Human-Sentiment-Analysis\data\raw\images\test\215.jpg,test-20,215,I think she actually likes Stephanie.,neutral,1,train,0,[],0.328871624467637,0.3912107455421912,0.2799176299901718,0,0.0,0.3062451,0.3824507,0.31130415
test-u0000216,C:\Users\hp\Desktop\CNN\EEEM068-Human-Sentiment-Analysis\data\raw\images\test\216.jpg,test-20,216,"Well, so then you need to tell your mom that.",positive,2,train,0,[],0.328871624467637,0.3912107455421912,0.2799176299901718,0,0.0,0.33627626,0.32646102,0.3372628
test-u0000217,C:\Users\hp\Desktop\CNN\EEEM068-Human-Sentiment-Analysis\data\raw\images\test\217.jpg,test-20,217,Stand up for your girl.,positive,2,train,1,['C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\test-u0000217__face0.jpg'],0.32541895,0.36341122,0.31116983,1,0.2,0.2798153,0.38606003,0.3341247
test-u0000218,C:\Users\hp\Desktop\CNN\EEEM068-Human-Sentiment-Analysis\data\raw\images\test\218.jpg,test-20,218,That wouldn't work. She'd just hate her even more.,neutral,1,train,1,['C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\test-u0000218__face0.jpg'],0.36835924,0.36652032,0.26512045,1,0.2,0.29683438,0.3590872,0.34407845
test-u0000219,C:\Users\hp\Desktop\CNN\EEEM068-Human-Sentiment-Analysis\data\raw\images\test\219.jpg,test-20,219,So what are you gonna do?,neutral,1,train,1,['C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\test-u0000219__face0.jpg'],0.31011558,0.34130332,0.34858105,1,0.2,0.32387164,0.3831029,0.2930254
test-u0000220,C:\Users\hp\Desktop\CNN\EEEM068-Human-Sentiment-Analysis\data\raw\images\test\220.jpg,test-20,220,Nothing.,neutral,1,train,1,['C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\test-u0000220__face0.jpg'],0.31011558,0.34130332,0.34858105,1,0.2,0.32387164,0.3831029,0.2930254
test-u0000221,C:\Users\hp\Desktop\CNN\EEEM068-Human-Sentiment-Analysis\data\raw\images\test\221.jpg,test-20,221,"You know, it's like walking into a hornet's nest.",neutral,1,train,1,['C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\test-u0000221__face0.jpg'],0.32084954,0.3635342,0.31561625,1,0.2,0.31772155,0.3815126,0.30076584
test-u0000222,C:\Users\hp\Desktop\CNN\EEEM068-Human-Sentiment-Analysis\data\raw\images\test\222.jpg,test-20,222,"You know, you gotta stay still. Let the whole frenzy die down.",positive,2,train,1,['C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\test-u0000222__face0.jpg'],0.38986418,0.32361674,0.28651905,1,0.2,0.31327823,0.33895445,0.34776732
test-u0000223,C:\Users\hp\Desktop\CNN\EEEM068-Human-Sentiment-Analysis\data\raw\images\test\223.jpg,test-21,223,Excuse me.,negative,0,val,0,[],0.328871624467637,0.3912107455421912,0.2799176299901718,0,0.0,0.3026745,0.35119715,0.34612834
test-u0000224,C:\Users\hp\Desktop\CNN\EEEM068-Human-Sentiment-Analysis\data\raw\images\test\224.jpg,test-21,224,Sorry. Pardon me.,negative,0,val,2,"['C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\test-u0000224__face0.jpg', 'C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\test-u0000224__face1.jpg']",0.42059522,0.288526805,0.290877955,1,0.4,0.32931766,0.31398013,0.35670218
test-u0000225,C:\Users\hp\Desktop\CNN\EEEM068-Human-Sentiment-Analysis\data\raw\images\test\225.jpg,test-21,225,Who knew dr. Shepherd was such a big shot?,neutral,1,val,1,['C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\test-u0000225__face0.jpg'],0.2548555,0.38983923,0.35530528,1,0.2,0.2880548,0.3500156,0.36192957
test-u0000226,C:\Users\hp\Desktop\CNN\EEEM068-Human-Sentiment-Analysis\data\raw\images\test\226.jpg,test-21,226,What are you doing here?,neutral,1,val,3,"['C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\test-u0000226__face0.jpg', 'C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\test-u0000226__face1.jpg', 'C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\test-u0000226__face2.jpg']",0.33722019666666664,0.34356490666666667,0.3192148833333333,1,0.6,0.28214312,0.35297716,0.36487976
test-u0000227,C:\Users\hp\Desktop\CNN\EEEM068-Human-Sentiment-Analysis\data\raw\images\test\227.jpg,test-21,227,You told me to scrub in.,negative,0,val,1,['C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\test-u0000227__face0.jpg'],0.35835198,0.3643386,0.27730942,1,0.2,0.28362766,0.35490608,0.3614663
test-u0000228,C:\Users\hp\Desktop\CNN\EEEM068-Human-Sentiment-Analysis\data\raw\images\test\228.jpg,test-21,228,"The night of the gala? At your house, remember?",positive,2,val,3,"['C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\test-u0000228__face0.jpg', 'C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\test-u0000228__face1.jpg', 'C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\test-u0000228__face2.jpg']",0.31627036999999997,0.3690961833333333,0.3146334866666667,1,0.6,0.2796375,0.35572386,0.36463863
test-u0000229,C:\Users\hp\Desktop\CNN\EEEM068-Human-Sentiment-Analysis\data\raw\images\test\229.jpg,test-21,229,"Oh, yeah. That night was so fun.",positive,2,val,2,"['C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\test-u0000229__face0.jpg', 'C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\test-u0000229__face1.jpg']",0.31371768499999997,0.36216649,0.32411581,1,0.4,0.2878726,0.35714918,0.3549782
test-u0000230,C:\Users\hp\Desktop\CNN\EEEM068-Human-Sentiment-Analysis\data\raw\images\test\230.jpg,test-21,230,Yeah. Don't worry. I won't tell anyone what happened.,positive,2,val,2,"['C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\test-u0000230__face0.jpg', 'C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\test-u0000230__face1.jpg']",0.30596082,0.34938844999999996,0.344650715,1,0.4,0.29618487,0.34841043,0.3554047
test-u0000231,C:\Users\hp\Desktop\CNN\EEEM068-Human-Sentiment-Analysis\data\raw\images\test\231.jpg,test-21,231,"Hey, um.. it's a little tight in here.",neutral,1,val,1,['C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\test-u0000231__face0.jpg'],0.23481019,0.4159887,0.34920105,1,0.2,0.2828894,0.36114395,0.35596666
test-u0000232,C:\Users\hp\Desktop\CNN\EEEM068-Human-Sentiment-Analysis\data\raw\images\test\232.jpg,test-21,232,"Uh, you could probably be more useful",neutral,1,val,1,['C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\test-u0000232__face0.jpg'],0.2502165,0.41549483,0.33428866,1,0.2,0.28143823,0.3625453,0.35601652
test-u0000233,C:\Users\hp\Desktop\CNN\EEEM068-Human-Sentiment-Analysis\data\raw\images\test\233.jpg,test-21,233,Oh. Yeah. You're probably right.,positive,2,val,2,"['C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\test-u0000233__face0.jpg', 'C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\test-u0000233__face1.jpg']",0.314397075,0.333671365,0.35193153499999996,1,0.4,0.29715833,0.35286668,0.34997493
test-u0000234,C:\Users\hp\Desktop\CNN\EEEM068-Human-Sentiment-Analysis\data\raw\images\test\234.jpg,test-21,234,"Okay, sweet girl, just one more.",positive,2,val,1,['C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\test-u0000234__face0.jpg'],0.30785388,0.3723013,0.31984484,1,0.2,0.31986803,0.34857002,0.33156192
test-u0000235,C:\Users\hp\Desktop\CNN\EEEM068-Human-Sentiment-Analysis\data\raw\images\test\235.jpg,test-22,235,"It's puppy dog eyes, and I'm not.",neutral,1,train,1,['C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\test-u0000235__face0.jpg'],0.262508,0.34912902,0.38836294,1,0.2,0.29785055,0.36170444,0.340445
